2018-04-05,1451.75
2018-04-06,1405.22998
2018-04-09,1406.079956
2018-04-10,1436.219971
2018-04-11,1427.050049
2018-04-12,1448.5
2018-04-13,1430.790039
2018-04-16,1441.5
2018-04-17,1503.829956
2018-04-18,1527.839966
2018-04-19,1556.910034
2018-04-20,1527.48999
2018-04-23,1517.859985
2018-04-24,1460.089966
2018-04-25,1460.170044
2018-04-26,1517.959961
2018-04-27,1572.619995
2018-04-30,1566.130005
2018-05-01,1582.26001
2018-05-02,1569.680054
2018-05-03,1572.079956
2018-05-04,1580.949951
2018-05-07,1600.140015
2018-05-08,1592.390015
2018-05-09,1608.0
2018-05-10,1609.079956
2018-05-11,1602.910034
2018-05-14,1601.540039
2018-05-15,1576.119995
2018-05-16,1587.280029
2018-05-17,1581.76001
2018-05-18,1574.369995
2018-05-21,1585.459961
2018-05-22,1581.400024
2018-05-23,1601.859985
2018-05-24,1603.069946
2018-05-25,1610.150024
2018-05-29,1612.869995
2018-05-30,1624.890015
2018-05-31,1629.619995
2018-06-01,1641.540039
