2018-04-13,92.678299
2018-04-16,93.763588
2018-04-17,95.655396
2018-04-18,96.02379599999999
2018-04-19,95.69522099999999
2018-04-20,94.590012
2018-04-23,94.938499
2018-04-24,92.718124
2018-04-25,91.911621
2018-04-26,93.85321
2018-04-27,95.406471
2018-04-30,93.116394
2018-05-01,94.590012
2018-05-02,93.106445
2018-05-03,93.664024
2018-05-04,94.749321
2018-05-07,95.804749
2018-05-08,95.39651500000001
2018-05-09,96.52164499999999
2018-05-10,97.48745699999999
2018-05-11,97.278358
2018-05-14,97.606934
2018-05-15,96.900002
2018-05-16,97.150002
2018-05-17,96.18
2018-05-18,96.360001
2018-05-21,97.599998
2018-05-22,97.5
2018-05-23,98.660004
2018-05-24,98.309998
2018-05-25,98.360001
2018-05-29,98.010002
2018-05-30,98.949997
